n1,n2
1278,2377
1278,1878
1278,2468
1278,846
1278,1247
1278,4873
1278,3421
1278,4622
1278,1099
1278,1570
1278,4409
1279,4435
1279,1672
1279,4227
1279,3634
1280,777
1280,3968
1280,2710
1280,4478
1280,2567
1280,3819
1280,2021
1280,2866
1280,2393
1280,3362
1280,4020
1280,4859
1280,880
1281,2333
1281,4633
1281,2327
1281,3225
1281,2893
1281,653
1281,4215
1282,2601
1282,4131
1282,2079
1282,801
1282,1896
1282,137
1283,2458
1283,2129
1283,549
1283,1369
1284,712
1284,112
1284,4196
1284,1593
1284,4413
1284,4895
1284,1986
1284,2267
1284,66
1284,3221
1284,61
1284,2496
1284,2648
1284,4596
1284,3652
1285,2499
1285,1319
1285,4824
1285,1572
1285,3916
1285,3502
1285,2462
1285,1891
1286,1638
1286,2969
1286,3923
1286,1044
1286,272
1286,2772
1286,4004
1286,3194
1286,4242
1286,3516
1287,4145
1287,2660
1287,4801
1287,583
1287,1292
1287,2116
1287,4094
1287,903
1288,803
1288,458
1288,4671
1288,3541
1289,3574
1289,1016
1289,2899
1289,2714
1289,4930
1289,3752
1289,209
1289,4081
1289,3130
1290,813
1290,1898
1290,2921
1290,4200
1290,2894
1290,4761
1290,3265
1290,752
1290,4142
1290,78
1290,123
1290,1691
1290,3711
1290,344
1290,1245
1290,4559
1290,2636
1291,2178
1291,1679
1291,3657
1291,375
1291,111
1291,1665
1291,2143
1291,3389
1291,798
1291,3807
1291,2795
1291,85
1292,3976
1292,4164
1292,1887
1292,1835
1292,3766
1292,2002
1292,1643
1292,2189
1292,88
1292,4494
1292,3988
1292,3767
1292,3897
1292,2955
1292,4373
1292,2018
1293,4782
1293,3361
1293,4929
1293,3202
1293,2637
1293,2992
1293,2057
1293,2094
1293,4455
1293,1020
1293,2806
1293,641
1293,1776
1293,1043
1294,2228
1294,2890
1294,4543
1294,1592
1294,1722
1294,1410
1294,4837
1294,1219
1294,3238
1294,2222
1294,567
1294,2381
1294,228
1294,503
1294,4514
1294,4254
1294,1027
1294,1233
1294,2539
1294,1537
1295,3345
1295,1
1295,2583
1295,787
1295,2815
1295,4560
1295,404
1295,4104
1295,2705
1295,4704
1295,3079
1295,3207
1295,910
1295,1483
1295,2560
1295,205
1295,334
1296,985
1296,3706
1296,3047
1296,2726
1296,4977
1296,3737
1296,3107
1296,2827
1297,3556
1297,3796
1297,1093
1297,468
1297,3246
1297,2412
1297,4539
1297,4386
1297,3166
1297,2826
1297,3884
1297,5
1297,2059
1297,2870
1297,4563
1297,2436
1298,4064
1298,1781
1298,4452
1298,3722
1298,1033
1298,914
1298,2745
1298,302
1299,3251
1299,2057
1299,2818
1299,2390
1299,4536
1299,579
1299,2003
1299,2989
1299,918
1299,1230
1300,3063
1300,4615
1300,4247
1300,275
1300,2167
1300,26
1300,3420
1300,4548
1300,1633
1301,2717
1301,1406
1301,4119
1301,2617
1301,2534
1301,4471
1302,1643
1302,3184
1302,4780
1302,1292
1302,1583
1302,2546
1302,4487
1303,469
1303,1480
1303,1864
1303,4460
1303,4097
1303,3135
1303,2867
1303,4855
1303,819
1303,4578
1303,1115
1303,1653
1303,4252
1304,2348
1304,3268
1304,3699
1304,3391
1304,1835
1304,576
1304,3612
1304,2364
1304,2875
1304,440
1304,4730
1304,1531
1305,4762
1305,1355
1305,3165
1305,925
1305,2605
1306,1562
1306,4429
1306,2882
1306,2228
1306,2842
1306,4300
1306,3503
1306,2657
1306,1567
1306,932
1306,2526
1307,1015
1307,604
1307,2539
1307,1003
1308,3685
1308,3793
1308,1280
1308,3718
1308,2441
1308,3438
1308,1363
1308,4359
1308,1320
1308,453
1309,392
1309,1314
1309,2389
1309,586
1310,4369
1310,3637
1310,4489
1310,4609
1310,666
1310,2717
1310,1554
1310,2696
1310,4480
1310,723
1310,4859
1310,3707
1310,4674
1311,2064
1311,1995
1311,10
1311,2682
1311,1476
1311,3140
1311,3256
1311,3965
1312,998
1312,3136
1312,947
1312,1512
1312,309
1312,4236
1313,394
1313,27
1313,36
1313,4034
1313,3539
1313,3897
1313,3988
1313,1427
1313,772
1313,2276
1314,2040
1314,3082
1314,3584
1314,3825
1314,1789
1315,1116
1315,1288
1315,4204
1315,4139
1315,2157
1315,3034
1315,2223
1315,2828
1315,1101
1315,12
1315,2075
1315,3811
1316,1570
1316,944
1316,4059
1316,4
1316,3402
1316,4777
1316,4991
1316,4348
1316,1311
1316,352
1316,4720
1316,3039
1317,4603
1317,2732
1317,3315
1317,164
1317,1943
1317,3118
1317,4236
1317,3589
1317,4886
1318,3470
1318,1019
1318,543
1318,1711
1318,4909
1318,386
1318,2116
1318,2808
1318,1302
1318,4840
1318,2428
1318,2111
1318,1227
1318,2224
1319,1197
1319,476
1319,2122
1319,348
1319,3840
1319,537
1319,3867
1319,3502
1319,4612
1319,4400
1319,4754
1319,2453
1319,412
1320,4044
1320,1670
1320,369
1320,2740
1320,2367
1320,2188
1320,4465
1321,4863
1321,3600
1321,3845
1321,4125
1321,171
1321,944
1321,11
1321,1933
1321,3211
1321,4553
1321,955
1321,4567
1321,436
1321,3591
1321,3717
1321,4486
1322,206
1322,395
1322,3699
1322,3916
1322,3960
1322,744
1322,3111
1322,2283
1322,4577
1322,2327
1322,3888
1322,4586
1322,3490
1323,613
1323,2201
1323,3019
1323,1676
1323,159
1323,3922
1323,4062
1323,2695
1324,504
1324,2054
1324,3869
1324,2969
1324,3452
1324,4302
1324,4003
1324,3935
1324,3652
1324,3757
1324,4848
1324,329
1324,2870
1325,3239
1325,1963
1325,3558
1325,3951
1326,345
1326,2809
1326,4658
1326,4329
1326,44
1326,3202
1326,3483
1326,2006
1327,4476
1327,2705
1327,1861
1327,3855
1327,2117
1327,4076
1327,2928
1327,4195
1327,1847
1327,1539
1327,4519
1327,4147
1327,3082
1328,4790
1328,1152
1328,1982
1328,477
1328,779
1329,720
1329,75
1329,4237
1329,3505
1329,256
1329,4714
1329,3695
1329,1512
1329,3197
1329,1385
1329,4284
1330,4371
1330,1932
1330,4299
1330,2536
1330,1142
1330,2598
1330,4119
1330,2787
1330,168
1330,4940
1330,2612
1331,4207
1331,209
1331,3348
1331,1238
1331,4475
1331,674
1331,3054
1331,3010
1332,2426
1332,2360
1332,2793
1332,3313
1332,3258
1332,2641
1332,406
1332,479
1332,1900
1332,4621
1332,823
1332,4593
1332,2377
1333,1827
1333,2293
1333,2744
1333,3236
1333,4379
1333,3760
1333,2115
1333,3568
1333,4075
1333,4143
1334,200
1334,1008
1334,4499
1334,425
1334,4393
1334,4299
1334,3990
1334,1357
1334,4412
1334,4634
1334,1723
1334,4661
1334,1891
1334,4638
1334,3832
1335,2622
1335,4856
1335,896
1335,4614
1335,3079
1335,1453
1335,3521
1335,1206
1335,2560
1335,4031
1335,781
1335,805
1335,2954
1335,973
1336,4429
1336,4545
1336,25
1337,3740
1337,3196
1337,669
1337,3963
1337,3664
1337,2088
1337,2942
1337,593
1337,2305
1337,3542
1337,2145
1338,482
1338,1264
1338,369
1338,515
1338,2692
1338,4518
1339,2018
1339,798
1339,4984
1339,1679
1339,184
1339,2488
1339,2995
1339,1755
1339,2360
1339,2228
1339,1805
1339,3138
1339,414
1339,4477
1339,2853
1340,1182
1340,1274
1340,1952
1340,1159
1340,4138
1340,1622
1340,2241
1340,2726
1340,2041
1340,1533
1340,2993
1340,3379
1340,821
1341,3633
1341,93
1341,1128
1341,1420
1341,167
1341,2777
1341,4389
1341,4753
1341,4854
1341,4276
1341,3815
1342,4639
1342,4454
1342,1732
1342,3371
1342,2409
1342,2784
1342,547
1342,116
1342,1577
1342,3118
1343,2742
1343,4753
1343,2522
1343,3786
1343,1182
1343,2678
1343,3937
1343,3295
1344,1573
1344,282
1344,2500
1344,994
1344,2697
1344,1419
1344,1284
1344,3341
1344,2485
1344,695
1344,436
1345,1778
1345,671
1345,3987
1345,4136
1345,3824
1345,3223
1345,3276
1345,4284
1345,3979
1345,1493
1345,1092
1345,208
1345,3595
1345,3796
1345,2179
1345,3480
1346,2442
1346,3776
1346,1621
1346,4962
1346,374
1346,3684
1346,3514
1346,1821
1346,4436
1346,4704
1346,2368
1346,1957
1346,2645
1347,128
1347,529
1347,4735
1347,882
1347,102
1347,3059
1347,1476
1347,3875
1347,3487
1347,4167
1347,88
1348,2057
1348,2004
1348,4335
1348,2340
1348,3262
1348,2861
1348,4275
1348,950
1348,1037
1348,1736
1348,597
1348,4407
1348,1230
1349,4509
1349,4882
1349,4595
1349,3173
1349,2010
1349,3693
1349,1741
1349,861
1349,4443
1349,4459
1349,45
1349,615
1349,1821
1350,3361
1350,4583
1350,4784
1350,3531
1350,2662
1350,4492
1351,3258
1351,83
1351,4666
1351,1125
1351,1306
1351,4973
1351,4823
1351,901
1351,2303
1351,4147
1351,1588
1352,4098
1352,2406
1352,3466
1352,3604
1352,2691
1352,3410
1352,3359
1352,4006
1352,131
1352,3375
1352,2411
1353,3349
1353,3154
1353,2327
1353,777
1353,2699
1354,3860
1354,3891
1354,2461
1354,536
1354,3012
1354,3057
1354,785
1354,697
1354,4953
1355,2914
1355,2526
1355,262
1355,293
1355,2860
1355,3083
1355,2872
1355,2166
1355,2706
1355,1932
1356,1117
1356,1440
1356,2195
1356,1824
1356,4657
1356,1673
1356,252
1356,3742
1356,2193
1356,2405
1356,3184
1357,1170
1357,57
1357,407
1357,3343
1357,4222
1357,2993
1357,3675
1357,1200
1357,2878
1357,980
1357,2028
1358,3279
1358,3703
1358,556
1358,2300
1358,2924
1359,1000
1359,126
1359,3087
1359,3783
1359,3907
1359,2087
1359,1899
1359,2517
1359,1618
1359,4594
1359,3851
1360,4782
1360,2571
1360,373
1360,1293
1360,3542
1360,828
1360,3921
1360,137
1360,4541
1360,2822
1360,239
1360,1182
1360,3734
1360,4758
1360,1029
1360,4597
1360,3317
1360,3686
1360,3652
1361,1641
1361,276
1361,1718
1361,1331
1361,3431
1361,4578
1361,4653
1361,4007
1362,4475
1362,400
1362,1028
1362,3460
1362,2306
1362,1335
1362,181
1362,1827
1362,2260
1362,2698
1362,4910
1362,3082
1362,2736
1362,3246
1362,3101
1362,1624
1362,817
1363,863
1363,668
1363,4501
1363,1631
1363,3637
1363,2769
1363,1539
1363,261
1363,2929
1363,1071
1364,3615
1364,927
1364,21
1364,240
1364,125
1364,4969
1364,4054
1364,4419
1365,2351
1365,2490
1365,332
1365,2414
1365,2191
1365,2255
1365,1638
1365,1364
1365,60
1365,4619
1365,1395
1366,3238
1366,3697
1366,4383
1366,731
1366,2795
1366,2006
1366,2427
1366,2828
1366,1465
1366,500
1366,2809
1366,1341
1366,1656
1366,2106
1366,1880
1366,4774
1367,2992
1367,3358
1367,1388
1367,4565
1367,4511
1367,1901
1367,2794
1367,3010
1367,4022
1367,3537
1367,3053
1367,1704
1367,1597
1367,3253
1367,2311
1367,1472
1367,1096
1367,2660
1367,2662
1367,1746
1368,4069
1368,389
1368,191
1368,3145
1368,2869
1368,402
1368,510
1368,1247
1368,3970
1368,3790
1368,272
1368,3871
1368,2956
1368,3752
1368,1916
1368,1080
1369,4677
1369,2886
1369,3723
1369,1650
1369,530
1369,2134
1369,4283
1369,3203
1370,4900
1370,2470
1370,1008
1370,2748
1370,1988
1371,3348
1371,4663
1371,2361
1371,3740
1371,3037
1371,2112
1371,3422
1371,689
1371,4605
1371,1766
1371,1513
1371,185
1371,761
1371,2405
1371,811
1371,2673
1372,2471
1372,1434
1372,2334
1372,3915
1372,1945
1373,496
1373,696
1373,2088
1373,4303
1373,681
1373,4609
1373,3356
1373,2278
1373,1894
1373,438
1373,1028
1373,474
1374,451
1374,1170
1374,3511
1374,1803
1374,4760
1374,4846
1374,3733
1374,3188
1374,1487
1374,3395
1374,4666
1375,3173
1375,1281
1375,286
1375,2943
1375,4029
1375,4550
1375,3057
1375,2896
1375,4247
1375,966
1375,2198
1375,1054
1375,2175
1375,1354
1375,2216
1375,1150
1376,3938
1376,1283
1376,604
1376,910
1376,3558
1376,4072
1376,3695
1376,478
1376,3521
1376,334
1377,4771
1377,1309
1377,3934
1377,2020
1377,2723
1377,477
1378,2424
1378,1692
1378,2282
1378,3178
1378,4292
1378,111
1378,3692
1378,1088
1378,1926
1378,660
1378,1756
1378,4346
1378,4234
1378,1334
1378,718
1379,3839
1379,3504
1379,1553
1379,2515
1379,4879
1379,990
1379,3606
1379,2905
1380,695
1380,3516
1380,1206
1380,4397
1380,2272
1380,4990
1380,1704
1380,3642
1380,2984
1380,1565
1380,560
1381,2468
1381,3624
1381,2530
1381,2397
1381,2868
1381,3441
1381,3545
1381,3628
1381,4752
1381,4274
1382,4018
1382,3913
1382,3097
1382,1302
1382,211
1382,920
1383,3694
1383,2820
1383,4700
1383,2402
1383,618
1383,2676
1383,2435
1384,1461
1384,276
1384,834
1384,1857
1384,4941
1384,2179
1384,869
1384,4047
1384,2384
1384,1066
1384,2612
1384,1871
1384,3002
1384,14
1385,1331
1385,3629
1385,3799
1386,2537
1386,139
1386,742
1386,2888
1386,269
1386,1170
1386,63
1386,2977
1387,2615
1387,4740
1387,4858
1387,716
1387,3484
1388,3134
1388,3720
1388,2760
1388,2097
1388,3167
1388,1324
1388,1914
1388,3039
1389,681
1389,3763
1389,3485
1389,3762
1389,2049
1389,2471
1390,2990
1390,274
1390,845
1390,2489
1390,2373
1390,3433
1390,3575
1391,2958
1391,2564
1391,635
1391,1468
1391,2348
1391,1463
1391,4007
1391,3764
1391,3948
1391,382
1391,956
1391,4288
1391,1284
1391,2289
1391,1139
1392,3289
1392,1451
1392,3697
1392,939
1392,2052
1392,4619
1392,4818
1392,2424
1392,4189
1392,128
1392,2337
1392,513
1392,3588
1392,3705
1393,4851
1393,3822
1393,1189
1393,499
1393,4170
1393,2838
1393,2211
1393,562
1393,4353
1393,3869
1393,4386
1393,1174
1393,2267
1393,4461
1393,1388
1394,366
1394,1074
1394,1756
1394,3013
1394,4696
1394,437
1394,2926
1394,131
1395,3859
1395,1254
1395,4547
1395,3055
1395,2151
1395,1137
1395,1089
1395,4166
1395,3142
1395,4198
1396,260
1396,2514
1396,1220
1396,1845
1396,2843
1397,900
1397,3448
1397,1414
1397,329
1397,2327
1397,3047
1397,4356
1397,3053
1397,1742
1397,2141
1397,2299
1397,2933
1398,3303
1398,2371
1398,4897
1398,1351
1398,4601
1398,4670
1398,2937
1398,805
1398,4262
1398,1281
1398,4530
1398,3783
1399,2037
1399,3502
1399,852
1399,3179
1399,2557
1399,2602
1399,4151
1400,1504
1400,1159
1400,2212
1400,2570
1400,2620
1400,580
1400,2145
1400,2503
1400,9
1401,3245
1401,647
1401,2489
1401,2919
1401,380
1401,4556
1401,2027
1401,4270
1401,4192
1401,4944
1401,3879
1401,379
1401,1457
1401,784
1402,4141
1402,4751
1402,3254
1402,1270
1402,2747
1402,561
1402,2854
1402,1268
1403,2295
1403,519
1403,4170
1403,1381
1403,24
1403,1670
1404,707
1404,4213
1404,2620
1404,1711
1404,1520
1404,973
1404,1700
1404,4611
1404,204
1404,3886
1405,2162
1405,3547
1405,5000
1405,3939
1405,2998
1405,1544
1405,2032
1405,3794
1405,643
1406,1782
1406,4739
1406,3932
1406,1462
1406,2047
1406,134
1406,4313
1406,3202
1406,1599
1407,10
1407,369
1407,356
1407,2975
1407,1893
1407,2164
1407,3175
1407,3051
1407,2243
1407,434
1407,4525
1407,2950
1407,363
1407,4357
1408,4328
1408,593
1408,4142
1408,2240
1408,2343
1408,3775
1408,694
1408,204
1408,3069
1408,4959
1408,4303
1408,2522
1409,2233
1409,26
1409,743
1409,591
1409,2597
1409,3766
1409,2282
1409,497
1410,3382
1410,1247
1410,4529
1410,2555
1410,85
1410,4975
1410,4587
1410,4189
1410,1755
1410,2909
1410,3709
1410,993
1410,4143
1410,4901
1410,3305
1410,4136
1410,3217
1410,403
1411,3429
1411,3220
1411,2533
1411,3984
1411,2834
1411,26
1411,1633
1412,2881
1412,492
1412,3097
1412,1749
1412,1139
1412,4405
1412,1741
1412,3131
1412,1492
1413,744
1413,3918
1413,768
1413,3358
1413,2661
1413,1608
1413,1494
1413,4483
1413,1475
1413,1986
1413,99
1413,1274
1413,2425
1414,1704
1414,3363
1414,2069
1414,1584
1414,1838
1414,2135
1414,183
1414,4169
1414,3728
1414,4335
1414,2825
1414,673
1414,4081
1414,4567
1414,2680
1414,2662
1415,3641
1415,1204
1415,3533
1415,1235
1415,2384
1415,3053
1415,1395
1415,3326
1415,1477
1415,4793
1415,3775
1415,401
1415,1914
1415,3167
1415,2022
1416,1981
1416,4986
1416,3749
1416,3477
1416,2180
1416,3067
1416,2839
1416,3596
1416,4626
1416,2816
1416,2443
1417,2673
1417,2658
1417,3711
1417,2916
1417,4826
1417,81
1417,22
1417,733
1417,774
1417,4768
1417,4522
1417,2380
1417,3345
1418,3176
1418,3089
1418,4519
1418,160
1418,3823
1418,817
1418,3683
1418,3628
1418,32
1418,2976
1418,1
1418,2193
1419,1143
1419,4387
1419,909
1419,1184
1419,1500
1419,2135
1419,2087
1419,3087
1419,4395
1419,3824
1419,763
1420,2398
1420,3589
1420,1582
1420,639
1420,1000
1420,1963
1420,3731
1421,1766
1421,4511
1421,104
1421,3342
1421,2883
1421,97
1421,3251
1421,4843
1421,1960
1421,3646
1421,2822
1421,2405
1421,203
1421,3853
1421,2987
1422,4801
1422,1317
1422,2754
1422,926
1422,180
1422,3321
1422,990
1423,4940
1423,3103
1423,4293
1423,1485
1423,3255
1423,3198
1423,4880
1423,4832
1424,1298
1424,2150
1424,4777
1424,4510
1424,3922
1424,2177
1424,4154
1424,3575
1424,1703
1424,4519
1424,3845
1424,3950
1424,605
1424,3329
1424,955
1424,4574
1425,767
1425,3551
1425,4946
1425,3789
1425,284
1425,300
1426,3788
1426,668
1426,4755
1426,4787
1426,1833
1426,2151
1426,4848
1426,2381
1426,3055
1426,2859
1426,1029
1426,1540
1426,918
1426,3577
1426,2069
1426,1742
1427,4947
1427,2380
1427,3241
1427,4488
1427,37
1427,1594
1427,3877
1427,693
1427,4307
1427,746
1427,807
1427,2492
1427,4348
1427,3430
1427,3816
1427,4648
1427,2
1428,3976
1428,215
1428,2003
1428,3162
1428,2256
1428,4045
1428,1151
1428,2901
1428,766
1428,1823
1428,944
1429,4484
1429,1732
1429,873
1429,251
1429,2994
1429,4338
1429,1375
1429,389
1429,4633
1429,1628
1429,413
1430,3976
1430,4437
1430,2047
1430,2106
1430,1392
1430,303
1430,1637
1430,1933
1430,2890
1430,267
1430,268
1430,4599
1430,2528
1430,1012
1430,1394
1431,2090
1431,3485
1431,2044
1431,2575
1431,4535
1431,149
1431,2984
1431,1089
1431,2637
1431,194
1431,3820
1431,475
1431,2862
1431,3247
1432,4940
1432,1815
1432,3615
1432,4249
1433,4185
1433,2171
1433,2636
1433,3131
1433,658
1433,4717
1433,4023
1433,1972
1433,2152
1433,1061
1433,1275
1433,1261
1433,4013
1434,842
1434,298
1434,451
1434,2592
1434,1509
1434,3845
1434,805
1434,4463
1434,2545
1435,4567
1435,3348
1435,4358
1435,3434
1435,4286
1435,3329
1435,2665
1435,2187
1435,720
1435,4410
1435,2446
1435,807
1435,4464
1435,2656
1435,4365
1436,4473
1436,3727
1436,4506
1436,3347
1436,1174
1436,1413
1436,651
1436,2667
1436,3990
1436,4680
1437,2076
1437,861
1437,1576
1437,1200
1437,2088
1437,4860
1437,3354
1437,3776
1437,2078
1437,130
1437,2871
1437,615
1437,3410
1437,361
1437,4453
1437,3065
1437,2761
1438,4033
1438,1613
1438,1263
1438,4600
1438,3725
1439,392
1439,4968
1439,2511
1439,4140
1439,42
1439,2060
1439,750
1439,2002
1439,4026
1439,3604
1439,4612
1440,683
1440,1978
1440,4788
1440,1901
1440,2760
1440,4038
1440,3150
1440,2575
1440,1247
1440,1914
1440,4764
1440,149
1440,3184
1441,2726
1441,3282
1441,1835
1441,1097
1441,2412
1441,1643
1441,3525
1442,1262
1442,1793
1442,2212
1442,3650
1442,2037
1442,4015
1442,3299
1443,1708
1443,1722
1443,1663
1443,2657
1443,2853
1443,114
1443,1553
1443,4441
1443,2282
1443,2462
1443,4410
1443,3503
1443,3465
1443,3475
1443,513
1443,3992
1443,1657
1443,1326
1443,3908
1444,4005
1444,991
1444,1588
1444,1827
1444,1598
1444,805
1444,1047
1444,3939
1444,3629
1444,3518
1444,4897
1444,1418
1444,1062
1445,556
1445,1997
1445,2784
1445,1681
1445,1354
1445,2268
1445,153
1445,2759
1445,853
1445,4438
1445,2246
1446,2201
1446,4420
1446,3472
1446,4535
1446,2419
1446,2267
1446,3265
1446,440
1446,1898
1446,2855
1446,81
1446,3393
1446,4007
1446,1058
1447,2557
1447,1359
1447,2435
1447,3304
1447,3660
1447,568
1447,4720
1447,297
1447,2562
1447,2372
1447,2263
1447,861
1447,4725
1447,3732
1447,1427
1447,3781
1447,1730
1447,3365
1448,2031
1448,1852
1448,3633
1448,3141
1448,4436
1448,943
1448,4763
1448,3201
1448,3917
1449,4258
1449,289
1449,3061
1449,815
1449,3908
1449,628
1449,4694
1449,168
1450,2761
1450,3873
1450,2362
1450,1982
1450,4791
1450,4338
1450,1953
1450,1935
1450,2425
1450,636
1451,4390
1451,2809
1451,4300
1451,3465
1451,2337
1451,2262
1451,4732
1451,799
1451,798
1451,1314
1451,4477
1451,85
1451,4829
1452,2502
1452,4693
1452,3897
1452,4747
1452,2704
1452,2621
1452,4852
1452,1086
1452,1792
1452,3470
1452,3552
1452,2934
1453,1517
1453,3939
1453,3258
1453,1160
1453,3528
1453,2035
1453,3583
1454,4458
1454,240
1454,680
1454,3292
1454,4986
1454,2852
1454,4854
1455,4532
1455,1348
1455,178
1455,4324
1455,2729
1455,2487
1455,3724
1455,48
1455,87
1456,2565
1456,4337
1456,592
1456,194
1456,4128
1457,584
1457,552
1457,445
1457,498
1457,2251
1457,979
1457,4365
1457,2090
1457,4947
1457,2580
1457,3499
1457,144
1458,645
1458,3852
1458,1953
1458,4117
1458,4563
1458,2808
1458,2161
1458,4538
1458,3261
1459,3263
1459,1479
1459,4122
1459,1286
1459,3360
1459,4621
1460,2820
1460,1598
1460,100
1460,1362
1460,1131
1460,4243
1460,4704
1461,4237
1461,2961
1461,1523
1461,4681
1461,86
1461,1994
1461,795
1462,3393
1462,2542
1462,4075
1462,4028
1462,3088
1462,4270
1462,4088
1462,408
1462,1371
1462,1087
1463,1194
1463,382
1463,3325
1463,330
1463,3412
1463,1268
1463,2232
1463,95
1463,4118
1463,963
1463,1940
1464,1975
1464,2540
1464,3446
1464,4336
1464,2990
1464,2645
1464,2225
1464,1865
1464,1078
1464,4393
1464,1501
1464,712
1464,391
1464,3679
1464,1119
1464,2542
1465,2052
1465,4691
1465,2518
1465,859
1465,965
1465,652
1465,2383
1465,4171
1465,4619
1465,3595
1465,2266
1466,139
1466,2279
1466,4451
1466,3275
1466,1284
1466,2592
1466,2535
1466,585
1466,2661
1466,1323
1466,1274
1466,2602
1467,2364
1467,4556
1467,3424
1467,1259
1467,4411
1467,1987
1467,1573
1467,1933
1467,1321
1467,3845
1467,349
1467,2250
1468,471
1468,3942
1468,43
1468,3838
1468,4200
1468,3755
1468,2360
1468,4722
1468,4933
1468,1385
1468,3538
1468,4451
1468,3150
1468,798
1469,142
1469,3607
1469,1376
1469,4212
1469,78
1469,1543
1469,3486
1470,3739
1470,335
1470,3450
1470,2012
1470,2449
1470,2973
1470,4182
1470,3063
1470,1076
1470,3479
1470,4510
1471,2539
1471,2237
1471,3380
1471,3600
1471,4598
1471,2750
1471,3792
1471,4010
1471,4266
1471,1546
1471,907
1471,2346
1471,3534
1472,3358
1472,835
1472,2258
1472,1829
1472,262
1472,2172
1472,713
1472,1420
1472,2987
1472,3095
1472,1388
1472,3288
1472,463
1473,1157
1473,3300
1473,3004
1473,1250
1473,4941
1473,2139
1473,50
1474,4123
1474,1287
1474,2763
1474,1784
1474,3587
1474,2116
1475,2431
1475,219
1475,627
1475,258
1475,63
1475,4895
1475,1173
1475,4046
1475,597
1475,1413
1475,2423
1476,3697
1476,731
1476,2926
1476,4680
1476,3680
1476,2844
1476,2890
1476,3110
1476,2447
1476,2779
1476,4818
1476,3486
1477,4208
1477,375
1477,4383
1477,4509
1477,2337
1477,242
1477,2882
1477,2381
1477,3983
1477,484
1477,513
1477,191
1477,4652
1477,4529
1477,2518
1477,1225
1478,3976
1478,2238
1478,1110
1478,420
1478,4099
1478,3704
1478,3895
1478,2262
1478,2596
1478,2418
1478,1347
1478,1225
1479,465
1479,4348
1479,1864
1479,3885
1479,2759
1479,3412
1479,1151
1479,1318
1479,6
1479,3251
1480,1902
1480,4674
1480,4527
1480,3888
1480,405
1481,2609
1481,2026
1481,3865
1481,3070
1481,4503
1482,1302
1482,2227
1482,144
1483,4519
1483,3628
1483,3902
1483,2100
1483,4512
1483,3793
1483,4692
1483,4396
1483,3687
1483,3229
1483,3995
1483,1927
1483,1629
1484,1591
1484,4628
1484,1450
1484,4873
1484,3749
1485,548
1485,294
1485,913
1485,2184
1485,955
1486,4887
1486,1705
1487,2736
1487,1027
1487,4852
1487,2193
1487,418
1487,32
1487,4596
1487,1544
1487,4548
1487,3534
1487,353
1487,1182
1488,3013
1488,2295
1488,3553
1488,4746
1488,1
1488,2608
1488,3930
